	room_size	reverberation_time_s	lows_cutoff_frequency_hz	lows_q_factor	lows_gain_db_s	highs_cutoff_frequency_hz	highs_q_factor	highs_gain_db_s	fade_in_time_s	dry_wet
467	5.614948	0.80912757	40.09832	0.24926709	4.6274533	2733.828	0.14914966	4.6870923	0.41311502	0.07081015
468	5.577819	0.8111258	40.316544	0.2487039	4.6198587	2718.319	0.14839642	4.6677275	0.41195318	0.07100389
469	5.6141796	0.8137323	39.814766	0.24867606	4.606779	2759.3938	0.14918648	4.694177	0.411935	0.07104577
470	5.6010556	0.80735433	39.696198	0.24696414	4.622544	2728.3584	0.14864644	4.677845	0.41252834	0.07085787
471	5.580342	0.80953604	40.457615	0.2468475	4.5874157	2727.9038	0.14858331	4.6492167	0.41177934	0.07088145
472	5.5931654	0.8092674	39.999466	0.24885432	4.5833826	2726.9246	0.14829913	4.6805367	0.41341168	0.07126055
473	5.5914493	0.8096215	40.14253	0.2483814	4.5950327	2723.8342	0.14690581	4.6377687	0.41437858	0.0711579
474	5.5835905	0.8068794	40.50591	0.2486288	4.5738444	2720.0955	0.14736399	4.639336	0.41217783	0.071210265
475	5.547205	0.80417824	39.87906	0.2452371	4.5237427	2702.3633	0.1483015	4.6176953	0.41190934	0.07067293
476	5.5802326	0.8081098	39.98874	0.24753574	4.590552	2722.9954	0.14867282	4.6726375	0.41512507	0.07178037
477	5.5836473	0.8083929	39.93716	0.24841417	4.5869317	2724.432	0.14824574	4.6864176	0.41176552	0.07068815
478	5.617695	0.8079352	40.10665	0.24992003	4.5964427	2736.6755	0.15029295	4.663925	0.41543233	0.071197495
479	5.5240893	0.80474025	39.9337	0.24708468	4.580001	2709.9082	0.14877585	4.6281424	0.41261867	0.0710772
480	5.54791	0.80319047	40.085583	0.24673451	4.5842705	2715.646	0.14890143	4.6723742	0.41213793	0.070973806
481	5.5261908	0.8068594	40.641834	0.24808115	4.5678434	2714.4258	0.14797693	4.6417394	0.41157514	0.07095082
482	5.5804	0.8065902	40.054832	0.24594733	4.607227	2729.1052	0.14776948	4.6722336	0.4119352	0.071056716
483	5.571285	0.8056021	40.46097	0.24700195	4.5058737	2718.2346	0.14668275	4.6324444	0.41452307	0.07088805
484	5.578722	0.8062746	40.007664	0.24594477	4.5912714	2724.1204	0.14751159	4.6421413	0.4136813	0.07114479
485	5.582293	0.80509955	40.123085	0.24825111	4.5925527	2727.6868	0.1490846	4.6765714	0.4149816	0.071268275
486	5.5550146	0.803512	40.23794	0.24656983	4.583875	2696.308	0.14739215	4.620784	0.41234136	0.07071531
487	5.5870667	0.8055621	40.0482	0.24940518	4.5988326	2719.8154	0.14917909	4.6923385	0.41280946	0.07111523
488	5.5595827	0.8003892	40.28085	0.24604389	4.5739694	2707.0776	0.14731923	4.6554675	0.4128446	0.071272545
489	5.5766373	0.81053275	40.030106	0.24925739	4.572646	2724.5571	0.14862072	4.6599917	0.4139782	0.071041025
490	5.5620427	0.80637676	40.065712	0.24539776	4.5629945	2713.475	0.14747676	4.6710415	0.41003525	0.07090038
491	5.5644374	0.7998807	40.515324	0.24593401	4.566669	2717.8738	0.14733464	4.6442084	0.41233647	0.07117498
492	5.553335	0.80467284	39.739185	0.24313477	4.5377355	2704.7317	0.14602634	4.614587	0.4125231	0.07072164
493	5.5725193	0.8077645	39.730038	0.24846259	4.5533714	2733.7102	0.14783077	4.6538453	0.4126324	0.0710828
494	5.564708	0.8060418	39.965546	0.24436332	4.5519114	2710.6516	0.14800622	4.623297	0.4119055	0.07097213
495	5.518283	0.80064327	39.918446	0.24345148	4.5311975	2698.0625	0.14749418	4.618076	0.41048977	0.0709444
496	5.5633655	0.8028686	39.768986	0.24436806	4.553793	2691.5488	0.14790004	4.59022	0.41279295	0.07100217
497	5.56297	0.800805	40.24021	0.24367237	4.5862703	2703.6267	0.14747196	4.6463118	0.41262966	0.07102706
498	5.5450735	0.80295664	39.895607	0.24650098	4.5631323	2704.5984	0.14755775	4.628408	0.41349083	0.07062505
499	5.553989	0.8007029	39.81565	0.24413218	4.528383	2699.8616	0.14729083	4.6297407	0.41002724	0.07099137
