	room_size	reverberation_time_s	lows_cutoff_frequency_hz	lows_q_factor	lows_gain_db_s	highs_cutoff_frequency_hz	highs_q_factor	highs_gain_db_s	fade_in_time_s	dry_wet
465	4.0187926	0.61627716	43.869255	0.15282384	3.5138059	2056.0117	0.1080152	3.766211	0.3715885	0.06570747
466	4.0339293	0.61451334	44.437286	0.15268713	3.5252256	2052.302	0.10648664	3.7854123	0.3699942	0.065744035
467	4.0373826	0.6181802	43.85408	0.15389265	3.526151	2061.1846	0.10792054	3.7747023	0.37257293	0.06575705
468	4.001112	0.61409056	43.976597	0.15204334	3.5274212	2057.1604	0.10748804	3.7873647	0.37128595	0.06556514
469	4.0543365	0.6200849	43.87144	0.15267977	3.527129	2083.6626	0.10750559	3.815606	0.3718346	0.06576876
470	4.038972	0.6189755	43.585358	0.15321435	3.530493	2062.5627	0.10825236	3.7714338	0.37118965	0.06594008
471	4.0018253	0.6097686	43.197247	0.15191655	3.5218947	2048.7334	0.1067685	3.7703023	0.37144706	0.06558698
472	4.029085	0.6190252	44.360905	0.15292943	3.5354426	2067.2	0.107875764	3.791551	0.37052915	0.06582035
473	4.0007453	0.6165014	43.752117	0.1513023	3.5295482	2070.6335	0.10704269	3.7906	0.3717994	0.06563227
474	4.013635	0.6140247	43.60378	0.1522141	3.538581	2071.308	0.10662055	3.784896	0.36967713	0.0658154
475	4.0155416	0.61675096	43.83535	0.15243398	3.53362	2059.4773	0.107652545	3.7601724	0.37153915	0.06565182
476	4.043826	0.61438066	43.949303	0.15394154	3.5393977	2064.4648	0.10876158	3.7857614	0.37070024	0.066072404
477	3.997945	0.61285496	43.48009	0.15251248	3.5280106	2050.8738	0.107431315	3.778784	0.37203667	0.06558617
478	4.017763	0.6126286	43.766754	0.15386881	3.5216367	2066.384	0.107616834	3.7872558	0.36982176	0.065731496
479	4.0178638	0.61606777	43.667538	0.15192026	3.5352843	2043.5052	0.10778844	3.7670774	0.36915207	0.06577406
480	3.9934666	0.6128316	44.29369	0.15243587	3.5186226	2044.4949	0.10765379	3.7762702	0.36953557	0.06560698
481	3.9971983	0.60951686	44.042202	0.15358259	3.5390525	2048.4775	0.1075661	3.7805116	0.36912125	0.06562817
482	4.028725	0.6158251	43.1388	0.15223488	3.5026553	2064.866	0.10730265	3.7641244	0.3709535	0.06572218
483	4.025427	0.6159424	44.045986	0.15116255	3.5351133	2052.123	0.10699961	3.7575128	0.37180385	0.065798305
484	4.0169473	0.6163031	44.10278	0.1533646	3.530852	2067.5337	0.10752792	3.7676835	0.3708463	0.0657368
485	4.0042686	0.615908	44.10739	0.15164307	3.5182345	2052.4204	0.10765425	3.7716742	0.37169093	0.0657417
486	4.039382	0.61398584	43.538345	0.15295056	3.5268335	2059.0938	0.10724908	3.7815442	0.3722473	0.065646894
487	4.0571537	0.6164968	43.931355	0.15296185	3.532555	2058.2102	0.10728183	3.7686892	0.3722933	0.06565609
488	4.0153985	0.6145651	43.51139	0.15277001	3.5059826	2048.7866	0.106201656	3.770469	0.37030372	0.06587591
489	3.9768336	0.6123211	44.072357	0.15279518	3.5080895	2058.0657	0.10754333	3.7594328	0.37033895	0.06605167
490	4.018119	0.6112801	43.07468	0.15405262	3.5158644	2042.9808	0.10714967	3.7514894	0.36865386	0.06580448
491	4.0068407	0.61465806	43.55193	0.15281115	3.5083277	2058.867	0.107016586	3.7819026	0.37036467	0.065901384
492	4.0138755	0.6133443	43.311535	0.1510486	3.5289302	2053.7483	0.106917515	3.7587056	0.37345397	0.06600344
493	3.988607	0.61589813	43.01608	0.15157057	3.5379436	2051.4585	0.10682643	3.760809	0.37065086	0.06635394
494	3.9686065	0.6113311	43.76911	0.15251727	3.5263588	2042.4741	0.10633755	3.7625055	0.36916935	0.0661171
495	4.0006604	0.6156876	43.561462	0.15494882	3.513801	2059.7131	0.10759376	3.7700632	0.37092808	0.066218734
496	3.995718	0.60820144	43.65469	0.1540287	3.511371	2053.9282	0.107418045	3.7813458	0.3678396	0.065977074
497	4.028575	0.61740506	43.79989	0.1513212	3.548303	2058.905	0.1071095	3.7490783	0.37163267	0.06589861
498	3.9983172	0.6159783	43.69239	0.1510387	3.5195801	2041.1185	0.10682909	3.757734	0.3732951	0.06613227
499	4.010331	0.61007744	43.48928	0.15274665	3.5152452	2050.3552	0.10754229	3.7503178	0.36930412	0.06638818
